species,year,season,prey.species,prey.sex,prey.age,prey.mass,prey.size,edible.biomass
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,subadult,38.1,medium,30.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2013,dry,Impala,male,subadult,38.1,medium,30.5
lion,2013,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,subadult,38.1,medium,30.5
lion,2015,dry,Impala,male,subadult,38.1,medium,30.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,subadult,38.1,medium,30.5
lion,2014,dry,Impala,male,subadult,38.1,medium,30.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2013,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,subadult,38.1,medium,30.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,adult,54.4,medium,43.5
lion,2015,dry,Impala,male,adult,54.4,medium,43.5
lion,2014,wet,Impala,male,adult,54.4,medium,43.5
lion,2014,wet,Impala,male,adult,54.4,medium,43.5
lion,2015,wet,Impala,male,adult,54.4,medium,43.5
lion,2015,wet,Impala,male,adult,54.4,medium,43.5
lion,2014,wet,Impala,male,adult,54.4,medium,43.5
lion,2014,wet,Impala,male,adult,54.4,medium,43.5
lion,2013,wet,Impala,male,subadult,38.1,medium,30.5
lion,2013,wet,Impala,male,subadult,38.1,medium,30.5
lion,2015,wet,Impala,male,adult,54.4,medium,43.5
lion,2015,wet,Impala,male,adult,54.4,medium,43.5
lion,2015,wet,Impala,male,adult,54.4,medium,43.5
lion,2015,wet,Impala,male,adult,54.4,medium,43.5
lion,2013,wet,Impala,male,subadult,38.1,medium,30.5
lion,2013,wet,Impala,male,subadult,38.1,medium,30.5
lion,2015,wet,Impala,male,adult,54.4,medium,43.5
lion,2015,wet,Impala,male,subadult,38.1,medium,30.5
lion,2015,wet,Impala,male,adult,54.4,medium,43.5
lion,2013,wet,Impala,male,adult,54.4,medium,43.5
lion,2015,wet,Impala,male,subadult,38.1,medium,30.5
lion,2015,wet,Impala,male,adult,54.4,medium,43.5
lion,2014,wet,Impala,male,subadult,38.1,medium,30.5
lion,2015,wet,Impala,male,adult,54.4,medium,43.5
lion,2013,wet,Impala,male,adult,54.4,medium,43.5
lion,2014,wet,Impala,male,subadult,38.1,medium,30.5
lion,2015,wet,Impala,male,adult,54.4,medium,43.5
lion,2014,dry,Impala,male,juvenile,14.3,small,12.9
lion,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
lion,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
lion,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
lion,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
lion,2014,wet,Impala,unknown,juvenile,14.3,small,12.9
lion,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
lion,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
lion,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
lion,2013,wet,Impala,unknown,juvenile,14.3,small,12.9
lion,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
lion,2015,wet,Impala,unknown,juvenile,14.3,small,12.9
lion,2014,dry,Kudu,female,adult,152.1,large,106.5
lion,2015,dry,Kudu,female,adult,152.1,large,106.5
lion,2015,dry,Kudu,female,adult,152.1,large,106.5
lion,2015,dry,Kudu,female,adult,152.1,large,106.5
lion,2015,dry,Kudu,female,adult,152.1,large,106.5
lion,2013,dry,Kudu,female,adult,152.1,large,106.5
lion,2015,dry,Kudu,female,adult,152.1,large,106.5
lion,2015,dry,Kudu,female,adult,152.1,large,106.5
lion,2014,dry,Kudu,female,adult,152.1,large,106.5
lion,2014,dry,Kudu,female,adult,152.1,large,106.5
lion,2015,dry,Kudu,female,adult,152.1,large,106.5
lion,2014,dry,Kudu,female,adult,152.1,large,106.5
lion,2015,dry,Kudu,female,adult,152.1,large,106.5
lion,2014,dry,Kudu,female,adult,152.1,large,106.5
lion,2015,dry,Kudu,female,subadult,106.5,large,79.9
lion,2015,dry,Kudu,female,subadult,106.5,large,79.9
lion,2015,dry,Kudu,female,subadult,106.5,large,79.9
lion,2014,wet,Kudu,female,subadult,106.5,large,79.9
lion,2013,wet,Kudu,female,adult,152.1,large,106.5
lion,2015,wet,Kudu,female,adult,152.1,large,106.5
lion,2014,wet,Kudu,female,adult,152.1,large,106.5
lion,2015,wet,Kudu,female,adult,152.1,large,106.5
lion,2015,wet,Kudu,female,adult,152.1,large,106.5
lion,2015,wet,Kudu,female,adult,152.1,large,106.5
lion,2015,wet,Kudu,female,adult,152.1,large,106.5
lion,2015,wet,Kudu,female,subadult,106.5,large,79.9
lion,2014,wet,Kudu,female,adult,152.1,large,106.5
lion,2015,wet,Kudu,female,adult,152.1,large,106.5
lion,2014,wet,Kudu,female,adult,152.1,large,106.5
lion,2015,wet,Kudu,female,adult,152.1,large,106.5
lion,2015,wet,Kudu,female,adult,152.1,large,106.5
lion,2014,wet,Kudu,female,adult,152.1,large,106.5
lion,2015,wet,Kudu,female,adult,152.1,large,106.5
lion,2013,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,subadult,154.6,large,108.2
lion,2014,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2013,dry,Kudu,male,subadult,154.6,large,108.2
lion,2014,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2014,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2013,dry,Kudu,male,adult,220.8,large,154.6
lion,2013,dry,Kudu,male,adult,220.8,large,154.6
lion,2014,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2014,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2014,dry,Kudu,male,adult,220.8,large,154.6
lion,2014,dry,Kudu,male,adult,220.8,large,154.6
lion,2014,dry,Kudu,male,adult,220.8,large,154.6
lion,2014,dry,Kudu,male,adult,220.8,large,154.6
lion,2014,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,subadult,154.6,large,108.2
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2014,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,subadult,154.6,large,108.2
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,subadult,154.6,large,108.2
lion,2014,dry,Kudu,male,adult,220.8,large,154.6
lion,2014,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,dry,Kudu,male,adult,220.8,large,154.6
lion,2015,wet,Kudu,male,subadult,154.6,large,108.2
lion,2014,wet,Kudu,male,adult,220.8,large,154.6
lion,2015,wet,Kudu,male,adult,220.8,large,154.6
lion,2015,wet,Kudu,male,adult,220.8,large,154.6
lion,2013,wet,Kudu,male,adult,220.8,large,154.6
lion,2015,wet,Kudu,male,adult,220.8,large,154.6
lion,2015,wet,Kudu,male,adult,220.8,large,154.6
lion,2015,wet,Kudu,male,adult,220.8,large,154.6
lion,2014,wet,Kudu,male,adult,220.8,large,154.6
lion,2015,wet,Kudu,male,adult,220.8,large,154.6
lion,2015,wet,Kudu,male,adult,220.8,large,154.6
lion,2015,wet,Kudu,male,adult,220.8,large,154.6
lion,2015,wet,Kudu,male,adult,220.8,large,154.6
lion,2014,wet,Kudu,male,adult,220.8,large,154.6
lion,2014,wet,Kudu,male,adult,220.8,large,154.6
lion,2013,wet,Kudu,male,adult,220.8,large,154.6
lion,2013,wet,Kudu,male,adult,220.8,large,154.6
lion,2015,wet,Kudu,male,adult,220.8,large,154.6
lion,2013,wet,Kudu,male,adult,220.8,large,154.6
lion,2015,wet,Kudu,male,adult,220.8,large,154.6
lion,2015,wet,Kudu,male,adult,220.8,large,154.6
lion,2014,wet,Kudu,female,juvenile,55.9,medium,44.7
lion,2014,wet,Kudu,unknown,juvenile,55.9,medium,44.7
lion,2014,wet,Kudu,unknown,juvenile,55.9,medium,44.7
lion,2014,wet,Kudu,unknown,juvenile,55.9,medium,44.7
lion,2014,dry,Leopard,male,subadult,61.5,medium,49.2
lion,2014,dry,Leopard,unknown,juvenile,10.0,small,9.0
lion,2015,dry,Lion,female,adult,126.0,large,94.5
lion,2015,dry,Lion,female,adult,126.0,large,94.5
lion,2015,dry,Lion,female,subadult,88.2,medium,70.6
lion,2015,wet,Lion,female,subadult,88.2,medium,70.6
lion,2015,dry,Lion,unknown,juvenile,20.0,small,18.0
lion,2014,dry,"Mongoose, white-tailed",unknown,adult,4.3,small,3.9
lion,2013,dry,Nyala,male,adult,107.5,large,80.6
lion,2013,dry,Nyala,male,adult,107.5,large,80.6
lion,2014,dry,Nyala,male,adult,107.5,large,80.6
lion,2015,dry,Nyala,male,adult,107.5,large,80.6
lion,2013,dry,Nyala,male,adult,107.5,large,80.6
lion,2014,dry,Nyala,male,adult,107.5,large,80.6
lion,2013,dry,Nyala,male,adult,107.5,large,80.6
lion,2015,dry,Nyala,male,adult,107.5,large,80.6
lion,2014,dry,Nyala,male,adult,107.5,large,80.6
lion,2013,dry,Nyala,male,adult,107.5,large,80.6
lion,2015,dry,Nyala,male,adult,107.5,large,80.6
lion,2015,dry,Nyala,male,adult,107.5,large,80.6
lion,2013,dry,Nyala,male,adult,107.5,large,80.6
lion,2015,dry,Nyala,male,adult,107.5,large,80.6
lion,2015,dry,Nyala,male,adult,107.5,large,80.6
lion,2013,wet,Nyala,male,adult,107.5,large,80.6
lion,2015,wet,Nyala,male,adult,107.5,large,80.6
lion,2015,wet,Nyala,male,adult,107.5,large,80.6
lion,2015,wet,Nyala,male,adult,107.5,large,80.6
lion,2014,wet,Nyala,male,adult,107.5,large,80.6
lion,2013,wet,Nyala,male,adult,107.5,large,80.6
lion,2015,wet,Nyala,male,adult,107.5,large,80.6
lion,2015,dry,Nyala,female,adult,61.8,medium,49.4
lion,2014,dry,Nyala,female,adult,61.8,medium,49.4
lion,2015,dry,Nyala,female,adult,61.8,medium,49.4
lion,2015,dry,Nyala,female,subadult,43.3,medium,34.6
lion,2015,dry,Nyala,female,adult,61.8,medium,49.4
lion,2015,dry,Nyala,male,subadult,75.3,medium,60.2
lion,2015,dry,Nyala,male,subadult,75.3,medium,60.2
lion,2015,wet,Nyala,female,juvenile,25.4,small,20.3
lion,2015,dry,"Porcupine, crested",unknown,adult,12.2,small,10.9
lion,2014,wet,"Porcupine, crested",unknown,adult,12.2,small,10.9
lion,2014,dry,"Reedbuck, common",female,adult,38.2,medium,30.6
lion,2014,dry,"Reedbuck, common",male,adult,51.8,medium,41.4
lion,2013,dry,"Rhino, white",female,subadult,1120.0,very large,616.0
lion,2013,wet,"Rhino, white",male,subadult,1540.0,very large,770.0
lion,2013,dry,"Rhino, white",unknown,juvenile,570.0,very large,342.0
lion,2015,wet,"Rhino, white",unknown,juvenile,570.0,very large,342.0
lion,2014,wet,"Tortoise, sp.",female,adult,5.0,small,4.5
lion,2015,wet,"Tortoise, sp.",unknown,adult,5.0,small,4.5
lion,2015,dry,Warthog,female,adult,56.5,medium,45.2
lion,2014,dry,Warthog,female,adult,56.5,medium,45.2
lion,2014,dry,Warthog,female,adult,56.5,medium,45.2
lion,2015,dry,Warthog,female,adult,56.5,medium,45.2
lion,2014,dry,Warthog,female,adult,56.5,medium,45.2
lion,2015,dry,Warthog,female,adult,56.5,medium,45.2
lion,2013,dry,Warthog,female,subadult,56.5,medium,45.2
lion,2014,dry,Warthog,female,adult,56.5,medium,45.2
lion,2013,wet,Warthog,female,adult,56.5,medium,45.2
lion,2015,wet,Warthog,female,adult,56.5,medium,45.2
lion,2015,wet,Warthog,female,adult,56.5,medium,45.2
lion,2015,wet,Warthog,female,subadult,39.6,medium,31.6
lion,2014,wet,Warthog,female,adult,56.5,medium,45.2
lion,2015,dry,Warthog,male,adult,79.6,medium,63.7
lion,2014,dry,Warthog,male,adult,79.6,medium,63.7
lion,2015,dry,Warthog,male,adult,79.6,medium,63.7
lion,2015,dry,Warthog,male,adult,79.6,medium,63.7
lion,2014,dry,Warthog,male,adult,79.6,medium,63.7
lion,2015,dry,Warthog,male,adult,79.6,medium,63.7
lion,2014,dry,Warthog,male,adult,79.6,medium,63.7
lion,2014,dry,Warthog,male,adult,79.6,medium,63.7
lion,2014,dry,Warthog,male,subadult,55.7,medium,44.6
lion,2015,dry,Warthog,male,adult,79.6,medium,63.7
lion,2014,dry,Warthog,male,adult,79.6,medium,63.7
lion,2015,dry,Warthog,male,adult,79.6,medium,63.7
lion,2014,wet,Warthog,male,subadult,55.7,medium,44.6
lion,2014,wet,Warthog,male,adult,79.6,medium,63.7
lion,2015,wet,Warthog,male,adult,79.6,medium,63.7
lion,2013,wet,Warthog,male,adult,79.6,medium,63.7
lion,2015,wet,Warthog,male,adult,79.6,medium,63.7
lion,2013,wet,Warthog,male,adult,79.6,medium,63.7
lion,2015,wet,Warthog,male,adult,79.6,medium,63.7
lion,2014,wet,Warthog,male,adult,79.6,medium,63.7
lion,2014,wet,Warthog,male,adult,79.6,medium,63.7
lion,2014,wet,Warthog,male,adult,79.6,medium,63.7
lion,2013,wet,Warthog,male,adult,79.6,medium,63.7
lion,2015,wet,Warthog,male,adult,79.6,medium,63.7
lion,2014,dry,Warthog,unknown,juvenile,20.4,small,18.4
lion,2015,dry,Warthog,unknown,juvenile,20.4,small,18.4
lion,2015,wet,Warthog,unknown,juvenile,20.4,small,18.4
lion,2015,dry,Waterbuck,female,adult,180.0,large,126.0
lion,2015,dry,Waterbuck,female,adult,180.0,large,126.0
lion,2015,dry,Waterbuck,female,adult,180.0,large,126.0
lion,2015,dry,Waterbuck,female,adult,180.0,large,126.0
lion,2013,wet,Waterbuck,female,adult,180.0,large,126.0
lion,2014,wet,Waterbuck,female,adult,180.0,large,126.0
lion,2015,wet,Waterbuck,female,adult,180.0,large,126.0
lion,2013,wet,Waterbuck,female,adult,180.0,large,126.0
lion,2014,wet,Waterbuck,female,adult,180.0,large,126.0
lion,2014,wet,Waterbuck,female,adult,180.0,large,126.0
lion,2014,wet,Waterbuck,female,subadult,126.0,large,94.5
lion,2015,wet,Waterbuck,female,subadult,126.0,large,94.5
lion,2013,dry,Waterbuck,male,subadult,168.0,large,117.6
lion,2015,dry,Waterbuck,male,adult,240.0,large,168.0
lion,2015,dry,Waterbuck,male,adult,240.0,large,168.0
lion,2015,dry,Waterbuck,male,adult,240.0,large,168.0
lion,2015,dry,Waterbuck,male,adult,240.0,large,168.0
lion,2015,dry,Waterbuck,male,adult,240.0,large,168.0
lion,2014,dry,Waterbuck,male,subadult,168.0,large,117.6
lion,2014,dry,Waterbuck,male,adult,240.0,large,168.0
lion,2013,dry,Waterbuck,male,adult,240.0,large,168.0
lion,2015,dry,Waterbuck,male,subadult,168.0,large,117.6
lion,2014,dry,Waterbuck,male,adult,240.0,large,168.0
lion,2014,dry,Waterbuck,male,adult,240.0,large,168.0
lion,2014,dry,Waterbuck,male,adult,240.0,large,168.0
lion,2015,wet,Waterbuck,male,adult,240.0,large,168.0
lion,2015,wet,Waterbuck,male,adult,240.0,large,168.0
lion,2013,wet,Waterbuck,male,subadult,168.0,large,117.6
lion,2013,wet,Waterbuck,male,adult,240.0,large,168.0
lion,2015,wet,Waterbuck,male,adult,240.0,large,168.0
lion,2014,wet,Waterbuck,male,subadult,168.0,large,117.6
lion,2015,wet,Waterbuck,male,subadult,168.0,large,117.6
lion,2015,wet,Waterbuck,male,adult,240.0,large,168.0
lion,2013,wet,Waterbuck,male,adult,240.0,large,168.0
lion,2013,wet,Waterbuck,male,adult,240.0,large,168.0
lion,2013,wet,Waterbuck,male,subadult,168.0,large,117.6
lion,2014,wet,Waterbuck,male,adult,240.0,large,168.0
lion,2013,wet,Waterbuck,male,adult,240.0,large,168.0
lion,2015,wet,Waterbuck,male,juvenile,63.0,medium,50.4
lion,2015,wet,Waterbuck,male,juvenile,63.0,medium,50.4
lion,2015,dry,Waterbuck,unknown,juvenile,63.0,medium,50.4
lion,2015,dry,Waterbuck,unknown,juvenile,63.0,medium,50.4
lion,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
lion,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
lion,2014,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
lion,2015,wet,Waterbuck,unknown,juvenile,63.0,medium,50.4
lion,2014,dry,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2014,dry,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2014,dry,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2014,dry,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2014,dry,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2014,dry,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2014,dry,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2015,dry,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2014,dry,"Wildebeest, blue",female,subadult,135.1,large,101.3
lion,2014,dry,"Wildebeest, blue",female,subadult,135.1,large,101.3
lion,2014,dry,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2015,dry,"Wildebeest, blue",female,subadult,135.1,large,101.3
lion,2013,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2015,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2013,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2015,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2015,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2015,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2014,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2015,wet,"Wildebeest, blue",female,subadult,135.1,large,101.3
lion,2014,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2015,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2013,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2013,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2015,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2015,wet,"Wildebeest, blue",female,subadult,135.1,large,101.3
lion,2015,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2014,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2015,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2014,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2015,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2015,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2013,wet,"Wildebeest, blue",female,adult,193.0,large,135.1
lion,2014,dry,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2014,dry,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2014,dry,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2014,dry,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2014,dry,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2015,dry,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2014,dry,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2014,dry,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2013,dry,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2015,dry,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2015,dry,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2015,dry,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2014,dry,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2014,dry,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2014,wet,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2015,wet,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2014,wet,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2013,wet,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2015,wet,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2014,wet,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2015,wet,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2013,wet,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2015,wet,"Wildebeest, blue",male,subadult,161.7,large,113.2
lion,2015,wet,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2013,wet,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2015,wet,"Wildebeest, blue",male,subadult,161.7,large,113.2
lion,2014,wet,"Wildebeest, blue",male,adult,231.0,large,161.7
lion,2014,dry,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2015,dry,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2014,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2014,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2015,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2014,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2013,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2013,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2013,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2014,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2015,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2015,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2015,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2014,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2013,wet,"Wildebeest, blue",unknown,juvenile,63.6,medium,50.9
lion,2013,dry,"Zebra, Burchells",female,adult,302.2,large,211.5
lion,2013,dry,"Zebra, Burchells",female,adult,302.2,large,211.5
lion,2015,dry,"Zebra, Burchells",female,adult,302.2,large,211.5
lion,2015,dry,"Zebra, Burchells",female,subadult,211.5,large,148.1
lion,2014,dry,"Zebra, Burchells",female,adult,302.2,large,211.5
lion,2013,dry,"Zebra, Burchells",female,adult,302.2,large,211.5
lion,2014,wet,"Zebra, Burchells",female,adult,302.2,large,211.5
lion,2014,wet,"Zebra, Burchells",female,subadult,211.5,large,148.1
lion,2014,wet,"Zebra, Burchells",female,adult,302.2,large,211.5
lion,2014,wet,"Zebra, Burchells",female,adult,302.2,large,211.5
lion,2014,wet,"Zebra, Burchells",female,subadult,211.5,large,148.1
lion,2014,wet,"Zebra, Burchells",female,adult,302.2,large,211.5
lion,2014,wet,"Zebra, Burchells",female,adult,302.2,large,211.5
lion,2014,wet,"Zebra, Burchells",female,adult,302.2,large,211.5
lion,2013,wet,"Zebra, Burchells",female,adult,302.2,large,211.5
lion,2014,wet,"Zebra, Burchells",female,adult,302.2,large,211.5
lion,2013,wet,"Zebra, Burchells",female,subadult,211.5,large,148.1
lion,2015,wet,"Zebra, Burchells",female,subadult,211.5,large,148.1
lion,2014,wet,"Zebra, Burchells",female,adult,302.2,large,211.5
lion,2013,wet,"Zebra, Burchells",female,subadult,211.5,large,148.1
lion,2013,wet,"Zebra, Burchells",female,subadult,211.5,large,148.1
lion,2013,dry,"Zebra, Burchells",male,subadult,219.1,large,153.4
lion,2014,dry,"Zebra, Burchells",male,adult,313.0,large,219.1
lion,2013,dry,"Zebra, Burchells",male,adult,313.0,large,219.1
lion,2015,dry,"Zebra, Burchells",male,subadult,219.1,large,153.4
lion,2014,dry,"Zebra, Burchells",male,adult,313.0,large,219.1
lion,2014,dry,"Zebra, Burchells",male,subadult,219.1,large,153.4
lion,2015,dry,"Zebra, Burchells",male,adult,313.0,large,219.1
lion,2013,dry,"Zebra, Burchells",male,adult,313.0,large,219.1
lion,2015,dry,"Zebra, Burchells",male,subadult,219.1,large,153.4
lion,2013,dry,"Zebra, Burchells",male,subadult,219.1,large,153.4
lion,2015,wet,"Zebra, Burchells",male,adult,313.0,large,219.1
lion,2015,wet,"Zebra, Burchells",male,adult,313.0,large,219.1
lion,2013,wet,"Zebra, Burchells",male,adult,313.0,large,219.1
lion,2014,wet,"Zebra, Burchells",male,adult,313.0,large,219.1
lion,2014,wet,"Zebra, Burchells",male,adult,313.0,large,219.1
lion,2015,dry,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
lion,2014,dry,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
lion,2015,dry,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
lion,2014,wet,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
lion,2014,wet,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
lion,2014,wet,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
lion,2013,wet,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
lion,2014,wet,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
lion,2014,wet,"Zebra, Burchells",unknown,juvenile,92.3,medium,73.8
