"species","year","prey.species","prey.sex","prey.age","prey.mass","prey.size","edible.biomass","nonedible.biomass","prey.taste"
"leopard",2015,"Nyala","female","adult",61.8,"medium",49.4,12.4,"neutral"
"leopard",2014,"Nyala","male","subadult",75.3,"medium",60.2,15.1,"neutral"
"leopard",2013,"Nyala","male","subadult",75.3,"medium",60.2,15.1,"neutral"
"leopard",2015,"Nyala","male","subadult",75.3,"medium",60.2,15.1,"neutral"
"leopard",2015,"Nyala","male","subadult",75.3,"medium",60.2,15.1,"neutral"
"leopard",2014,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2013,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2014,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2013,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2014,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2014,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2013,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2013,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2013,"Nyala",NA,"juvenile",25.4,"small",20.3,5.1,"delicious"
"leopard",2015,"Pangolin",NA,"adult",10.9,"small",9.8,1.1,"delicious"
"leopard",2014,"Porcupine, crested",NA,"adult",12.2,"small",11,1.2,"delicious"
"leopard",2013,"Porcupine, crested",NA,"adult",12.2,"small",11,1.2,"delicious"
"leopard",2015,"Porcupine, crested",NA,"adult",12.2,"small",11,1.2,"delicious"
"leopard",2014,"Porcupine, crested",NA,"adult",12.2,"small",11,1.2,"delicious"
"leopard",2015,"Python, African rock",NA,"adult",55,"medium",44,11,"neutral"
"leopard",2014,"Python, African rock",NA,"adult",55,"medium",44,11,"neutral"
"leopard",2013,"Python, African rock",NA,"subadult",38.5,"medium",30.8,7.7,"good"
"leopard",2015,"Python, African rock",NA,"subadult",38.5,"medium",30.8,7.7,"good"
"leopard",2015,"Reedbuck, common","female","adult",38.2,"medium",30.6,7.6,"good"
"leopard",2015,"Reedbuck, common","female","adult",38.2,"medium",30.6,7.6,"good"
"leopard",2013,"Reedbuck, common","female","adult",38.2,"medium",30.6,7.6,"good"
"leopard",2015,"Reedbuck, common","female","adult",38.2,"medium",30.6,7.6,"good"
"leopard",2015,"Reedbuck, common","male","adult",51.8,"medium",41.4,10.4,"neutral"
"leopard",2014,"Serval",NA,"adult",10.4,"small",9.4,1,"delicious"
"leopard",2014,"Spurfowl, Natal",NA,"adult",0.5,"small",0.5,0,"delicious"
"leopard",2014,"Spurfowl, Natal",NA,"juvenile",0.1,"small",0.1,0,"delicious"
"leopard",2013,"Squirrel, tree",NA,"adult",0.2,"small",0.2,0,"delicious"
"leopard",2015,"Squirrel, tree",NA,"adult",0.2,"small",0.2,0,"delicious"
"leopard",2014,"Steenbok",NA,"juvenile",3.3,"small",3,0.3,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2014,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2013,"Steenbok",NA,"juvenile",3.3,"small",3,0.3,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2013,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2014,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2014,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2013,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2014,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2014,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2013,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2014,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2013,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2014,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2014,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2013,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2013,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2013,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2013,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2014,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2015,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2013,"Steenbok",NA,"adult",11.1,"small",10,1.1,"delicious"
"leopard",2014,"Stork, white",NA,"adult",3.4,"small",3.1,0.3,"delicious"
"leopard",2014,"Tortoise, sp.",NA,"subadult",3,"small",2.7,0.3,"delicious"
"leopard",2015,"Tortoise, sp.",NA,"subadult",3,"small",2.7,0.3,"delicious"
"leopard",2015,"Tortoise, sp.",NA,"subadult",3,"small",2.7,0.3,"delicious"
"leopard",2015,"Tortoise, sp.",NA,"subadult",3,"small",2.7,0.3,"delicious"
"leopard",2015,"Tortoise, sp.",NA,"subadult",3,"small",2.7,0.3,"delicious"
"leopard",2015,"Tortoise, sp.",NA,"subadult",3,"small",2.7,0.3,"delicious"
"leopard",2015,"Tortoise, sp.",NA,"subadult",3,"small",2.7,0.3,"delicious"
"leopard",2015,"Tortoise, sp.",NA,"subadult",3,"small",2.7,0.3,"delicious"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2014,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2014,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2014,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2013,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2014,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2014,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2013,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2014,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2014,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2014,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2015,"Warthog","female","adult",56.5,"medium",45.2,11.3,"neutral"
"leopard",2013,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2014,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2014,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2014,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2013,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2014,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2015,"Warthog","male","adult",79.6,"medium",63.7,15.9,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2013,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2014,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2013,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2014,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2014,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2013,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2013,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2014,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2014,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2013,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2013,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2013,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2014,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2014,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2014,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2013,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2013,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2013,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2014,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2014,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2013,"Warthog",NA,"subadult",47.6,"medium",38.1,9.5,"neutral"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2013,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2014,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2013,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2013,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2014,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2013,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2013,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2013,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2014,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2014,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2013,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2013,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2014,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2014,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2013,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2013,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2013,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2013,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2013,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2014,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2013,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2015,"Warthog",NA,"juvenile",20.4,"small",18.4,2,"delicious"
"leopard",2014,"Waterbuck","female","subadult",126,"large",94.5,31.5,"bad"
"leopard",2014,"Waterbuck","female","adult",180,"large",126,54,"bad"
"leopard",2014,"Waterbuck","male","subadult",168,"large",117.6,50.4,"bad"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2014,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2013,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2014,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2014,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2014,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2014,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2014,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2014,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2013,"Waterbuck",NA,"juvenile",63,"medium",50.4,12.6,"neutral"
"leopard",2015,"Wildebeest, blue","female","subadult",135.1,"large",101.3,33.8,"bad"
"leopard",2014,"Wildebeest, blue","female","adult",193,"large",135.1,57.9,"bad"
"leopard",2013,"Wildebeest, blue","male","subadult",161.7,"large",113.2,48.5,"bad"
"leopard",2014,"Wildebeest, blue",NA,"juvenile",63.6,"medium",50.9,12.7,"neutral"
"leopard",2015,"Wildebeest, blue",NA,"juvenile",63.6,"medium",50.9,12.7,"neutral"
"leopard",2014,"Wildebeest, blue",NA,"juvenile",63.6,"medium",50.9,12.7,"neutral"
"leopard",2014,"Wildebeest, blue",NA,"juvenile",63.6,"medium",50.9,12.7,"neutral"
"leopard",2014,"Wildebeest, blue",NA,"juvenile",63.6,"medium",50.9,12.7,"neutral"
"leopard",2015,"Wildebeest, blue",NA,"juvenile",63.6,"medium",50.9,12.7,"neutral"
"leopard",2014,"Wildebeest, blue",NA,"juvenile",63.6,"medium",50.9,12.7,"neutral"
"leopard",2014,"Wildebeest, blue",NA,"juvenile",63.6,"medium",50.9,12.7,"neutral"
"leopard",2013,"Wildebeest, blue",NA,"juvenile",63.6,"medium",50.9,12.7,"neutral"
"leopard",2014,"Wildebeest, blue",NA,"juvenile",63.6,"medium",50.9,12.7,"neutral"
"leopard",2015,"Wildebeest, blue",NA,"juvenile",63.6,"medium",50.9,12.7,"neutral"
"leopard",2015,"Zebra, Burchells",NA,"juvenile",92.3,"medium",73.8,18.5,"neutral"
"leopard",2014,"Zebra, Burchells",NA,"juvenile",92.3,"medium",73.8,18.5,"neutral"
"leopard",2013,"Zebra, Burchells",NA,"juvenile",92.3,"medium",73.8,18.5,"neutral"
"leopard",2014,"Zebra, Burchells",NA,"juvenile",92.3,"medium",73.8,18.5,"neutral"
"leopard",2014,"Zebra, Burchells",NA,"juvenile",92.3,"medium",73.8,18.5,"neutral"
"leopard",2014,"Zebra, Burchells",NA,"juvenile",92.3,"medium",73.8,18.5,"neutral"
"leopard",2014,"Zebra, Burchells",NA,"juvenile",92.3,"medium",73.8,18.5,"neutral"
"leopard",2015,"Zebra, Burchells",NA,"juvenile",92.3,"medium",73.8,18.5,"neutral"
"leopard",2015,"Zebra, Burchells",NA,"juvenile",92.3,"medium",73.8,18.5,"neutral"
"leopard",2015,"Zebra, Burchells",NA,"juvenile",92.3,"medium",73.8,18.5,"neutral"
"lion",2014,"Aardvark",NA,"adult",52.4,"medium",41.9,10.5,"neutral"
"lion",2013,"Baboon, chacma",NA,"adult",23.6,"small",18.9,4.7,"delicious"
"lion",2015,"Buffalo, African","female","juvenile",165.5,"large",115.8,49.7,"bad"
"lion",2015,"Buffalo, African","female","juvenile",165.5,"large",115.8,49.7,"bad"
"lion",2015,"Buffalo, African","female","juvenile",165.5,"large",115.8,49.7,"bad"
"lion",2015,"Buffalo, African","female","juvenile",165.5,"large",115.8,49.7,"bad"
"lion",2015,"Buffalo, African","male","juvenile",165.5,"large",115.8,49.7,"bad"
"lion",2014,"Buffalo, African","male","adult",165.5,"large",115.8,49.7,"bad"
"lion",2015,"Buffalo, African","male","juvenile",165.5,"large",115.8,49.7,"bad"
"lion",2015,"Buffalo, African",NA,"juvenile",165.5,"large",115.8,49.7,"bad"
"lion",2015,"Buffalo, African",NA,"juvenile",165.5,"large",115.8,49.7,"bad"
"lion",2015,"Buffalo, African",NA,"juvenile",165.5,"large",115.8,49.7,"bad"
"lion",2014,"Buffalo, African",NA,"juvenile",165.5,"large",115.8,49.7,"bad"
"lion",2015,"Buffalo, African",NA,"juvenile",165.5,"large",115.8,49.7,"bad"
"lion",2015,"Buffalo, African",NA,"juvenile",165.5,"large",115.8,49.7,"bad"
"lion",2014,"Buffalo, African",NA,"juvenile",165.5,"large",115.8,49.7,"bad"
"lion",2014,"Buffalo, African",NA,"juvenile",165.5,"large",115.8,49.7,"bad"
"lion",2014,"Buffalo, African",NA,"juvenile",165.5,"large",115.8,49.7,"bad"
